timestamp,cpu_total,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_time_since_update,cpu_cpucore,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,load_min1,load_min5,load_min15,load_cpucore,num,map,index,run
2024-07-19 15:26:05,6.0,5.2,0.0,1.2,93.6,0.0,0.0,0.0,0.0,0.0,0.0,1.002788782119751,16.0,832.0,2516.0,439.0,0.0,8299368448.0,6789873664.0,18.2,1509494784.0,6789873664.0,191447040.0,913240064.0,20287488.0,542593024.0,41508864.0,0.3544921875,0.302734375,0.13134765625,16.0,100000.0,hash_map,-2.0,1.0
2024-07-19 15:26:06,6.0,5.2,0.0,1.2,93.6,0.0,0.0,0.0,0.0,0.0,0.0,1.000349521636963,16.0,460.0,2111.0,315.0,0.0,8299368448.0,6789132288.0,18.2,1510236160.0,6789132288.0,191447040.0,913199104.0,20287488.0,542597120.0,41508864.0,0.486328125,0.3310546875,0.1416015625,16.0,100000.0,hash_map,-2.0,1.0
2024-07-19 15:26:15,6.2,5.0,0.0,1.4,93.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0037164688110352,16.0,299.0,2017.0,321.0,0.0,8299368448.0,6787928064.0,18.2,1511440384.0,6787928064.0,175595520.0,891404288.0,10031104.0,513814528.0,41517056.0,0.447265625,0.3251953125,0.140625,16.0,100000.0,hash_map,-2.0,2.0
2024-07-19 15:26:16,6.2,5.1,0.0,1.2,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0003845691680908,16.0,232.0,1950.0,256.0,0.0,8299368448.0,6787932160.0,18.2,1511436288.0,6787932160.0,175599616.0,891531264.0,10031104.0,513818624.0,41517056.0,0.447265625,0.3251953125,0.140625,16.0,100000.0,hash_map,-2.0,2.0
2024-07-19 15:26:34,6.0,5.0,0.0,1.2,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0038423538208008,16.0,283.0,2097.0,274.0,0.0,8299368448.0,6787108864.0,18.2,1512259584.0,6787108864.0,175951872.0,891285504.0,10067968.0,513855488.0,41525248.0,0.5185546875,0.3515625,0.15380859375,16.0,100000.0,hash_map,-2.0,4.0
2024-07-19 15:26:35,6.0,5.3,0.0,1.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0003790855407717,16.0,287.0,2054.0,241.0,0.0,8299368448.0,6787112960.0,18.2,1512255488.0,6787112960.0,175955968.0,891305984.0,10067968.0,513859584.0,41525248.0,0.5185546875,0.3515625,0.15380859375,16.0,100000.0,hash_map,-2.0,4.0
2024-07-19 15:26:24,6.2,5.2,0.0,1.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0041358470916748,16.0,306.0,2047.0,369.0,0.0,8299368448.0,6783733760.0,18.3,1515634688.0,6783733760.0,175681536.0,891011072.0,9854976.0,513613824.0,41517056.0,0.52587890625,0.3466796875,0.14990234375,16.0,100000.0,hash_map,-2.0,3.0
2024-07-19 15:26:25,6.2,5.1,0.0,1.2,93.6,0.0,0.0,0.0,0.0,0.0,0.0,1.000303030014038,16.0,225.0,1966.0,232.0,0.0,8299368448.0,6783479808.0,18.3,1515888640.0,6783479808.0,175685632.0,891142144.0,9854976.0,513617920.0,41517056.0,0.52587890625,0.3466796875,0.14990234375,16.0,100000.0,hash_map,-2.0,3.0
2024-07-19 15:26:43,6.5,5.2,0.0,1.1,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0033528804779053,16.0,362.0,2159.0,343.0,0.0,8299368448.0,6787420160.0,18.2,1511948288.0,6787420160.0,175845376.0,890716160.0,9981952.0,513208320.0,41529344.0,0.51220703125,0.3564453125,0.15771484375,16.0,100000.0,hash_map,-2.0,5.0
2024-07-19 15:26:44,6.5,4.8,0.0,1.4,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.000427484512329,16.0,302.0,2074.0,300.0,0.0,8299368448.0,6787424256.0,18.2,1511944192.0,6787424256.0,175849472.0,890818560.0,9981952.0,513212416.0,41529344.0,0.51220703125,0.3564453125,0.15771484375,16.0,100000.0,hash_map,-2.0,5.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002439260482788,0.0,372.0,405.0,124.0,0.0,0.0,741376.0,0.0,741376.0,741376.0,0.0,40960.0,0.0,4096.0,0.0,0.1318359375,0.0283203125,0.01025390625,0.0,0.0,,0.0,0.0
,0.0,0.0999999999999996,0.0,0.1999999999999999,0.1000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0033318996429443,0.0,67.0,67.0,65.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,126976.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.1000000000000005,0.0,0.1999999999999999,0.2000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0038328170776367,0.0,81.0,81.0,137.0,0.0,0.0,253952.0,0.0,253952.0,253952.0,4096.0,131072.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.2999999999999998,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003463268280029,0.0,4.0,43.0,33.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,20480.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.4000000000000003,0.0,0.2999999999999998,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0029253959655761,0.0,60.0,85.0,43.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,102400.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.18,0.0,0.1799999999999999,0.0800000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0031985282897948,0.0,116.8,136.2,80.4,0.0,0.0,201523.2,0.0,201523.2,201523.2,3276.8,84377.6,0.0,4096.0,0.0,0.0263671875,0.0056640625,0.00205078125,0.0,0.0,,0.0,0.0
,0.0,0.4000000000000003,0.0,0.2999999999999998,0.2000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0013935565948487,0.0,368.0,362.0,104.0,0.0,0.0,737280.0,0.0,737280.0,737280.0,4096.0,110592.0,0.0,0.0,0.0,0.1318359375,0.0283203125,0.01025390625,0.0,0.0,,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002439260482788086,0.0,372.0,405.0,124.0,0.0,0.0,741376.0,0.0,741376.0,741376.0,0.0,40960.0,0.0,4096.0,0.0,0.1318359375,0.0283203125,0.01025390625,0.0,0.0,,0.0,0.0
,0.0,0.09999999999999964,0.0,0.19999999999999996,0.10000000000000853,0.0,0.0,0.0,0.0,0.0,0.0,0.003331899642944336,0.0,67.0,67.0,65.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,126976.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.10000000000000053,0.0,0.19999999999999996,0.20000000000000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0038328170776367188,0.0,81.0,81.0,137.0,0.0,0.0,253952.0,0.0,253952.0,253952.0,4096.0,131072.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.2999999999999998,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003463268280029075,0.0,4.0,43.0,33.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,20480.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.40000000000000036,0.0,0.2999999999999998,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.002925395965576172,0.0,60.0,85.0,43.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,102400.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.21666666666666679,0.0,0.19999999999999993,0.10000000000000142,0.0,0.0,0.0,0.0,0.0,0.0,0.002897699673970515,0.0,158.66666666666666,173.83333333333334,84.33333333333333,0.0,0.0,290816.0,0.0,290816.0,290816.0,3413.3333333333335,88746.66666666667,0.0,3413.3333333333335,0.0,0.0439453125,0.009440104166666666,0.00341796875,0.0,0.0,,0.0,0.0
